"source_census","county_cd","pk_gndr","cd_race","age_grouping_cd","measurement_year","pop_cnt"
"2006",39,1,NA,0,"2006",35259.98
"2006",39,1,NA,1,"2006",9863
"2006",39,1,NA,2,"2006",9795.98
"2006",39,1,NA,3,"2006",9594
"2006",39,1,NA,4,"2006",6007
"2006",39,2,0,0,"2006",37050.99
"2006",39,2,0,1,"2006",10245
"2006",39,2,0,2,"2006",10235
"2006",39,2,0,3,"2006",10193
"2006",39,2,0,4,"2006",6378
"2006",39,2,1,0,"2006",2432.14
"2006",39,2,1,1,"2006",692.25
"2006",39,2,1,2,"2006",699.24
"2006",39,2,1,3,"2006",677.32
"2006",39,2,1,4,"2006",363.34
"2006",39,2,2,0,"2006",417.21
"2006",39,2,2,1,"2006",105.32
"2006",39,2,2,2,"2006",110.46
"2006",39,2,2,3,"2006",125.29
"2006",39,2,2,4,"2006",76.13
"2006",39,2,3,0,"2006",524.83
"2006",39,2,3,1,"2006",139.27
"2006",39,2,3,2,"2006",138.27
"2006",39,2,3,3,"2006",146.14
"2006",39,2,3,4,"2006",101.16
"2006",39,2,4,0,"2006",74.61
"2006",39,2,4,1,"2006",23.7
"2006",39,2,4,2,"2006",24.37
"2006",39,2,4,3,"2006",17.86
"2006",39,2,4,4,"2006",8.68
"2006",39,2,5,0,"2006",32360.15
"2006",39,2,5,1,"2006",8909.29
"2006",39,2,5,2,"2006",8913.22
"2006",39,2,5,3,"2006",8891.5
"2006",39,2,5,4,"2006",5646.14
"2006",39,2,8,0,"2006",1242.05
"2006",39,2,8,1,"2006",375.19
"2006",39,2,8,2,"2006",349.43
"2006",39,2,8,3,"2006",334.89
"2006",39,2,8,4,"2006",182.54
"2006",39,2,9,0,"2006",21264.41
"2006",39,2,9,1,"2006",6379.97
"2006",39,2,9,2,"2006",6020.22
"2006",39,2,9,3,"2006",5490.27
"2006",39,2,9,4,"2006",3373.95
"2006",39,2,10,0,"2006",2725.06
"2006",39,2,10,1,"2006",737.59
"2006",39,2,10,2,"2006",791.18
"2006",39,2,10,3,"2006",761.06
"2006",39,2,10,4,"2006",435.23
"2006",39,2,11,0,"2006",12820.39
"2006",39,2,11,1,"2006",3073.26
"2006",39,2,11,2,"2006",3363.13
"2006",39,2,11,3,"2006",3866.16
"2006",39,2,11,4,"2006",2517.84
"2006",39,2,12,0,"2006",241.14
"2006",39,2,12,1,"2006",54.18
"2006",39,2,12,2,"2006",60.48
"2006",39,2,12,3,"2006",75.51
"2006",39,2,12,4,"2006",50.98
"2006",39,2,NA,0,"2006",37050.99
"2006",39,2,NA,1,"2006",10245
"2006",39,2,NA,2,"2006",10235
"2006",39,2,NA,3,"2006",10193
"2006",39,2,NA,4,"2006",6378
"2007",0,0,0,0,"2007",1571560.56
"2007",0,0,0,1,"2007",422893.35
"2007",0,0,0,2,"2007",428170.43
"2007",0,0,0,3,"2007",438653.47
"2007",0,0,0,4,"2007",281843.31
"2007",0,0,1,0,"2007",36240.51
"2007",0,0,1,1,"2007",9810.16
"2007",0,0,1,2,"2007",9748.22
"2007",0,0,1,3,"2007",10207.16
"2007",0,0,1,4,"2007",6474.97
"2007",0,0,2,0,"2007",99475.18
"2007",0,0,2,1,"2007",26774.43
"2007",0,0,2,2,"2007",27626.04
"2007",0,0,2,3,"2007",26897.45
"2007",0,0,2,4,"2007",18177.25
"2007",0,0,3,0,"2007",68713.45
"2007",0,0,3,1,"2007",19000.08
"2007",0,0,3,2,"2007",18731.17
"2007",0,0,3,3,"2007",18894.07
"2007",0,0,3,4,"2007",12088.12
"2007",0,0,4,0,"2007",12648.76
"2007",0,0,4,1,"2007",3470.12
"2007",0,0,4,2,"2007",3405.19
"2007",0,0,4,3,"2007",3436.48
"2007",0,0,4,4,"2007",2336.98
"2007",0,0,5,0,"2007",1234412.88
"2007",0,0,5,1,"2007",325279.14
"2007",0,0,5,2,"2007",335161.08
"2007",0,0,5,3,"2007",348649.5
"2007",0,0,5,4,"2007",225323.16
"2007",0,0,8,0,"2007",120069.79
"2007",0,0,8,1,"2007",38559.41
"2007",0,0,8,2,"2007",33498.73
"2007",0,0,8,3,"2007",30568.81
"2007",0,0,8,4,"2007",17442.84
"2007",0,0,9,0,"2007",262858.84
"2007",0,0,9,1,"2007",83080.11
"2007",0,0,9,2,"2007",74287.1
"2007",0,0,9,3,"2007",66297.91
"2007",0,0,9,4,"2007",39193.72
"2007",0,0,10,0,"2007",236177.21
"2007",0,0,10,1,"2007",67825.02
"2007",0,0,10,2,"2007",65334.95
"2007",0,0,10,3,"2007",63159.33
"2007",0,0,10,4,"2007",39857.9
"2007",0,0,11,0,"2007",1011121.26
"2007",0,0,11,1,"2007",255417.73
"2007",0,0,11,2,"2007",271873.83
"2007",0,0,11,3,"2007",292080.55
"2007",0,0,11,4,"2007",191749.15
"2007",0,0,12,0,"2007",61403.25
"2007",0,0,12,1,"2007",16570.49
"2007",0,0,12,2,"2007",16674.54
"2007",0,0,12,3,"2007",17115.69
"2007",0,0,12,4,"2007",11042.53
"2007",0,0,NA,0,"2007",1571560.56
"2007",0,0,NA,1,"2007",422893.34
"2007",0,0,NA,2,"2007",428170.42
"2007",0,0,NA,3,"2007",438653.47
"2007",0,0,NA,4,"2007",281843.3
"2007",0,1,0,0,"2007",766037.75
"2007",0,1,0,1,"2007",206488.16
"2007",0,1,0,2,"2007",208867.21
"2007",0,1,0,3,"2007",213570.23
"2007",0,1,0,4,"2007",137112.15
"2007",0,1,1,0,"2007",17582.98
"2007",0,1,1,1,"2007",4712.11
"2007",0,1,1,2,"2007",4770.71
"2007",0,1,1,3,"2007",4934.76
"2007",0,1,1,4,"2007",3165.41
"2007",0,1,2,0,"2007",49279.64
"2007",0,1,2,1,"2007",13146.16
"2007",0,1,2,2,"2007",13768.74
"2007",0,1,2,3,"2007",13419.99
"2007",0,1,2,4,"2007",8944.75
"2007",0,1,3,0,"2007",33217.54
"2007",0,1,3,1,"2007",9259.27
"2007",0,1,3,2,"2007",9086.63
"2007",0,1,3,3,"2007",9116.88
"2007",0,1,3,4,"2007",5754.77
"2007",0,1,4,0,"2007",6200.77
"2007",0,1,4,1,"2007",1692.81
"2007",0,1,4,2,"2007",1695.51
"2007",0,1,4,3,"2007",1673.47
"2007",0,1,4,4,"2007",1138.98
"2007",0,1,5,0,"2007",600652.71
"2007",0,1,5,1,"2007",158712.27
"2007",0,1,5,2,"2007",163132.85
"2007",0,1,5,3,"2007",169335.95
"2007",0,1,5,4,"2007",109471.64
"2007",0,1,8,0,"2007",59104.11
"2007",0,1,8,1,"2007",18965.55
"2007",0,1,8,2,"2007",16412.78
"2007",0,1,8,3,"2007",15089.18
"2007",0,1,8,4,"2007",8636.6
"2007",0,1,9,0,"2007",128345.89
"2007",0,1,9,1,"2007",40609.74
"2007",0,1,9,2,"2007",36498.25
"2007",0,1,9,3,"2007",32265.75
"2007",0,1,9,4,"2007",18972.16
"2007",0,1,10,0,"2007",116260.1
"2007",0,1,10,1,"2007",33232.97
"2007",0,1,10,2,"2007",32218.58
"2007",0,1,10,3,"2007",31208.75
"2007",0,1,10,4,"2007",19599.81
"2007",0,1,11,0,"2007",491726.87
"2007",0,1,11,1,"2007",124566.04
"2007",0,1,11,2,"2007",132073.95
"2007",0,1,11,3,"2007",141825.39
"2007",0,1,11,4,"2007",93261.49
"2007",0,1,12,0,"2007",29704.88
"2007",0,1,12,1,"2007",8079.42
"2007",0,1,12,2,"2007",8076.44
"2007",0,1,12,3,"2007",8270.33
"2007",0,1,12,4,"2007",5278.7
"2007",0,1,NA,0,"2007",766037.75
"2007",0,1,NA,1,"2007",206488.16
"2007",0,1,NA,2,"2007",208867.22
"2007",0,1,NA,3,"2007",213570.24
"2007",0,1,NA,4,"2007",137112.13
"2007",0,2,0,0,"2007",805522.8
"2007",0,2,0,1,"2007",216405.19
"2007",0,2,0,2,"2007",219303.21
"2007",0,2,0,3,"2007",225083.25
"2007",0,2,0,4,"2007",144731.16
"2007",0,2,1,0,"2007",18657.53
"2007",0,2,1,1,"2007",5098.06
"2007",0,2,1,2,"2007",4977.51
"2007",0,2,1,3,"2007",5272.39
"2007",0,2,1,4,"2007",3309.56
"2007",0,2,2,0,"2007",50195.54
"2007",0,2,2,1,"2007",13628.27
"2007",0,2,2,2,"2007",13857.3
"2007",0,2,2,3,"2007",13477.46
"2007",0,2,2,4,"2007",9232.5
"2007",0,2,3,0,"2007",35495.91
"2007",0,2,3,1,"2007",9740.81
"2007",0,2,3,2,"2007",9644.55
"2007",0,2,3,3,"2007",9777.2
"2007",0,2,3,4,"2007",6333.35
"2007",0,2,4,0,"2007",6447.99
"2007",0,2,4,1,"2007",1777.31
"2007",0,2,4,2,"2007",1709.68
"2007",0,2,4,3,"2007",1763.01
"2007",0,2,4,4,"2007",1197.99
"2007",0,2,5,0,"2007",633760.17
"2007",0,2,5,1,"2007",166566.88
"2007",0,2,5,2,"2007",172028.23
"2007",0,2,5,3,"2007",179313.55
"2007",0,2,5,4,"2007",115851.52
"2007",0,2,8,0,"2007",60965.68
"2007",0,2,8,1,"2007",19593.86
"2007",0,2,8,2,"2007",17085.95
"2007",0,2,8,3,"2007",15479.63
"2007",0,2,8,4,"2007",8806.24
"2007",0,2,9,0,"2007",134512.94
"2007",0,2,9,1,"2007",42470.36
"2007",0,2,9,2,"2007",37788.85
"2007",0,2,9,3,"2007",34032.16
"2007",0,2,9,4,"2007",20221.56
"2007",0,2,10,0,"2007",119917.11
"2007",0,2,10,1,"2007",34592.05
"2007",0,2,10,2,"2007",33116.37
"2007",0,2,10,3,"2007",31950.56
"2007",0,2,10,4,"2007",20258.1
"2007",0,2,11,0,"2007",519394.39
"2007",0,2,11,1,"2007",130851.69
"2007",0,2,11,2,"2007",139799.88
"2007",0,2,11,3,"2007",150255.16
"2007",0,2,11,4,"2007",98487.66
"2007",0,2,12,0,"2007",31698.37
"2007",0,2,12,1,"2007",8491.08
"2007",0,2,12,2,"2007",8598.1
"2007",0,2,12,3,"2007",8845.36
"2007",0,2,12,4,"2007",5763.83
"2007",0,2,NA,0,"2007",805522.81
"2007",0,2,NA,1,"2007",216405.19
"2007",0,2,NA,2,"2007",219303.22
"2007",0,2,NA,3,"2007",225083.25
"2007",0,2,NA,4,"2007",144731.14
"2007",1,0,0,0,"2007",6193.09
"2007",1,0,0,1,"2007",1836.03
"2007",1,0,0,2,"2007",1725.03
"2007",1,0,0,3,"2007",1582.02
"2007",1,0,0,4,"2007",1050
"2007",1,0,1,0,"2007",243.02
"2007",1,0,1,1,"2007",88.65
"2007",1,0,1,2,"2007",69.37
"2007",1,0,1,3,"2007",55.7
"2007",1,0,1,4,"2007",29.29
"2007",1,0,2,0,"2007",56.65
"2007",1,0,2,1,"2007",14.5
"2007",1,0,2,2,"2007",15.86
"2007",1,0,2,3,"2007",14.38
"2007",1,0,2,4,"2007",11.92
"2007",1,0,3,0,"2007",77.37
"2007",1,0,3,1,"2007",22.02
"2007",1,0,3,2,"2007",22.68
"2007",1,0,3,3,"2007",23.14
"2007",1,0,3,4,"2007",9.53
"2007",1,0,4,0,"2007",6.05
"2007",1,0,4,1,"2007",1.07
"2007",1,0,4,2,"2007",1.32
"2007",1,0,4,3,"2007",2.74
"2007",1,0,4,4,"2007",0.91
"2007",1,0,5,0,"2007",5719.78
"2007",1,0,5,1,"2007",1684.35
"2007",1,0,5,2,"2007",1587.8
"2007",1,0,5,3,"2007",1464.53
"2007",1,0,5,4,"2007",983.1
"2007",1,0,8,0,"2007",90.22
"2007",1,0,8,1,"2007",25.44
"2007",1,0,8,2,"2007",27.99
"2007",1,0,8,3,"2007",21.53
"2007",1,0,8,4,"2007",15.26
"2007",1,0,9,0,"2007",4306.06
"2007",1,0,9,1,"2007",1386.4
"2007",1,0,9,2,"2007",1226.28
"2007",1,0,9,3,"2007",1028.93
"2007",1,0,9,4,"2007",664.45
"2007",1,0,10,0,"2007",98.44
"2007",1,0,10,1,"2007",21.85
"2007",1,0,10,2,"2007",30.55
"2007",1,0,10,3,"2007",28.94
"2007",1,0,10,4,"2007",17.1
"2007",1,0,11,0,"2007",1765.4
"2007",1,0,11,1,"2007",423.67
"2007",1,0,11,2,"2007",462.08
"2007",1,0,11,3,"2007",513.7
"2007",1,0,11,4,"2007",365.94
"2007",1,0,12,0,"2007",23.2
"2007",1,0,12,1,"2007",4.12
"2007",1,0,12,2,"2007",6.12
"2007",1,0,12,3,"2007",10.46
"2007",1,0,12,4,"2007",2.5
"2007",1,0,NA,0,"2007",6193.09
"2007",1,0,NA,1,"2007",1836.04
"2007",1,0,NA,2,"2007",1725.03
"2007",1,0,NA,3,"2007",1582.02
"2007",1,0,NA,4,"2007",1049.98
"2007",1,1,0,0,"2007",2968.04
"2007",1,1,0,1,"2007",874.02
"2007",1,1,0,2,"2007",836.01
"2007",1,1,0,3,"2007",773.01
"2007",1,1,0,4,"2007",485
"2007",1,1,1,0,"2007",132.23
"2007",1,1,1,1,"2007",42.92
"2007",1,1,1,2,"2007",40.12
"2007",1,1,1,3,"2007",33.68
"2007",1,1,1,4,"2007",15.51
"2007",1,1,2,0,"2007",32.14
"2007",1,1,2,1,"2007",8.15
"2007",1,1,2,2,"2007",8.18
"2007",1,1,2,3,"2007",8.58
"2007",1,1,2,4,"2007",7.21
"2007",1,1,3,0,"2007",35.54
"2007",1,1,3,1,"2007",7.4
"2007",1,1,3,2,"2007",8.67
"2007",1,1,3,3,"2007",12.14
"2007",1,1,3,4,"2007",7.33
"2007",1,1,4,0,"2007",2.67
"2007",1,1,4,1,"2007",0
"2007",1,1,4,2,"2007",1.32
"2007",1,1,4,3,"2007",0.44
"2007",1,1,4,4,"2007",0.91
"2007",1,1,5,0,"2007",2724.52
"2007",1,1,5,1,"2007",803.38
"2007",1,1,5,2,"2007",765.08
"2007",1,1,5,3,"2007",707.4
"2007",1,1,5,4,"2007",448.66
"2007",1,1,8,0,"2007",40.95
"2007",1,1,8,1,"2007",12.17
"2007",1,1,8,2,"2007",12.65
"2007",1,1,8,3,"2007",10.77
"2007",1,1,8,4,"2007",5.35
"2007",1,1,9,0,"2007",2090.45
"2007",1,1,9,1,"2007",667.03
"2007",1,1,9,2,"2007",596.2
"2007",1,1,9,3,"2007",522.64
"2007",1,1,9,4,"2007",304.58
"2007",1,1,10,0,"2007",47.06
"2007",1,1,10,1,"2007",12.62
"2007",1,1,10,2,"2007",15.19
"2007",1,1,10,3,"2007",12.76
"2007",1,1,10,4,"2007",6.5
"2007",1,1,11,0,"2007",816.65
"2007",1,1,11,1,"2007",192.42
"2007",1,1,11,2,"2007",222.04
"2007",1,1,11,3,"2007",230.73
"2007",1,1,11,4,"2007",171.45
"2007",1,1,12,0,"2007",13.89
"2007",1,1,12,1,"2007",1.94
"2007",1,1,12,2,"2007",2.58
"2007",1,1,12,3,"2007",6.89
"2007",1,1,12,4,"2007",2.47
"2007",1,1,NA,0,"2007",2968.05
"2007",1,1,NA,1,"2007",874
"2007",1,1,NA,2,"2007",836.01
"2007",1,1,NA,3,"2007",773.01
"2007",1,1,NA,4,"2007",484.98
"2007",1,2,0,0,"2007",3225.04
"2007",1,2,0,1,"2007",962.02
"2007",1,2,0,2,"2007",889.01
"2007",1,2,0,3,"2007",809.01
"2007",1,2,0,4,"2007",565
"2007",1,2,1,0,"2007",110.78
"2007",1,2,1,1,"2007",45.73
"2007",1,2,1,2,"2007",29.25
"2007",1,2,1,3,"2007",22.02
"2007",1,2,1,4,"2007",13.78
"2007",1,2,2,0,"2007",24.52
"2007",1,2,2,1,"2007",6.35
"2007",1,2,2,2,"2007",7.67
"2007",1,2,2,3,"2007",5.8
"2007",1,2,2,4,"2007",4.69
"2007",1,2,3,0,"2007",41.83
"2007",1,2,3,1,"2007",14.63
"2007",1,2,3,2,"2007",14.01
"2007",1,2,3,3,"2007",11
"2007",1,2,3,4,"2007",2.19
"2007",1,2,4,0,"2007",3.38
"2007",1,2,4,1,"2007",1.07
"2007",1,2,4,2,"2007",0
"2007",1,2,4,3,"2007",2.31
"2007",1,2,4,4,"2007",0
"2007",1,2,5,0,"2007",2995.26
"2007",1,2,5,1,"2007",880.97
"2007",1,2,5,2,"2007",822.72
"2007",1,2,5,3,"2007",757.13
"2007",1,2,5,4,"2007",534.45
"2007",1,2,8,0,"2007",49.27
"2007",1,2,8,1,"2007",13.27
"2007",1,2,8,2,"2007",15.35
"2007",1,2,8,3,"2007",10.76
"2007",1,2,8,4,"2007",9.9
"2007",1,2,9,0,"2007",2215.61
"2007",1,2,9,1,"2007",719.36
"2007",1,2,9,2,"2007",630.08
"2007",1,2,9,3,"2007",506.29
"2007",1,2,9,4,"2007",359.88
"2007",1,2,10,0,"2007",51.38
"2007",1,2,10,1,"2007",9.23
"2007",1,2,10,2,"2007",15.36
"2007",1,2,10,3,"2007",16.18
"2007",1,2,10,4,"2007",10.61
"2007",1,2,11,0,"2007",948.75
"2007",1,2,11,1,"2007",231.25
"2007",1,2,11,2,"2007",240.04
"2007",1,2,11,3,"2007",282.97
"2007",1,2,11,4,"2007",194.49
"2007",1,2,12,0,"2007",9.31
"2007",1,2,12,1,"2007",2.17
"2007",1,2,12,2,"2007",3.54
"2007",1,2,12,3,"2007",3.57
"2007",1,2,12,4,"2007",0.03
"2007",1,2,NA,0,"2007",3225.04
"2007",1,2,NA,1,"2007",962.01
"2007",1,2,NA,2,"2007",889.01
"2007",1,2,NA,3,"2007",809.01
"2007",1,2,NA,4,"2007",565.01
"2007",2,0,0,0,"2007",4904
"2007",2,0,0,1,"2007",1292
"2007",2,0,0,2,"2007",1368
"2007",2,0,0,3,"2007",1325
"2007",2,0,0,4,"2007",919
"2007",2,0,1,0,"2007",96.69
"2007",2,0,1,1,"2007",24.21
"2007",2,0,1,2,"2007",30.27
"2007",2,0,1,3,"2007",24.31
"2007",2,0,1,4,"2007",17.91
"2007",2,0,2,0,"2007",28.89
"2007",2,0,2,1,"2007",6.66
"2007",2,0,2,2,"2007",10.22
"2007",2,0,2,3,"2007",6.6
"2007",2,0,2,4,"2007",5.41
"2007",2,0,3,0,"2007",34.44
"2007",2,0,3,1,"2007",3.68
"2007",2,0,3,2,"2007",15.4
"2007",2,0,3,3,"2007",8.67
"2007",2,0,3,4,"2007",6.7
"2007",2,0,4,0,"2007",9.77
"2007",2,0,4,1,"2007",0.68
"2007",2,0,4,2,"2007",7.54
"2007",2,0,4,3,"2007",0.76
"2007",2,0,4,4,"2007",0.78
"2007",2,0,5,0,"2007",4527.42
"2007",2,0,5,1,"2007",1183.65
"2007",2,0,5,2,"2007",1245.27
"2007",2,0,5,3,"2007",1241.72
"2007",2,0,5,4,"2007",856.79
"2007",2,0,8,0,"2007",206.8
"2007",2,0,8,1,"2007",73.12
"2007",2,0,8,2,"2007",59.31
"2007",2,0,8,3,"2007",42.95
"2007",2,0,8,4,"2007",31.42
"2007",2,0,9,0,"2007",246.79
"2007",2,0,9,1,"2007",87.59
"2007",2,0,9,2,"2007",70.91
"2007",2,0,9,3,"2007",59.28
"2007",2,0,9,4,"2007",29.01
"2007",2,0,10,0,"2007",300.39
"2007",2,0,10,1,"2007",96.07
"2007",2,0,10,2,"2007",92.92
"2007",2,0,10,3,"2007",61.44
"2007",2,0,10,4,"2007",49.95
"2007",2,0,11,0,"2007",4324.81
"2007",2,0,11,1,"2007",1105.28
"2007",2,0,11,2,"2007",1190.25
"2007",2,0,11,3,"2007",1195.62
"2007",2,0,11,4,"2007",833.67
"2007",2,0,12,0,"2007",32.01
"2007",2,0,12,1,"2007",3.07
"2007",2,0,12,2,"2007",13.91
"2007",2,0,12,3,"2007",8.67
"2007",2,0,12,4,"2007",6.37
"2007",2,0,NA,0,"2007",4904
"2007",2,0,NA,1,"2007",1291.99
"2007",2,0,NA,2,"2007",1368
"2007",2,0,NA,3,"2007",1324.99
"2007",2,0,NA,4,"2007",918.99
"2007",2,1,0,0,"2007",2404
"2007",2,1,0,1,"2007",634
"2007",2,1,0,2,"2007",678
"2007",2,1,0,3,"2007",633
"2007",2,1,0,4,"2007",459
"2007",2,1,1,0,"2007",54.14
"2007",2,1,1,1,"2007",10.53
"2007",2,1,1,2,"2007",17.79
"2007",2,1,1,3,"2007",17.03
"2007",2,1,1,4,"2007",8.79
"2007",2,1,2,0,"2007",14.39
"2007",2,1,2,1,"2007",3.43
"2007",2,1,2,2,"2007",5.49
"2007",2,1,2,3,"2007",3.47
"2007",2,1,2,4,"2007",2.01
"2007",2,1,3,0,"2007",13.65
"2007",2,1,3,1,"2007",0.7
"2007",2,1,3,2,"2007",5.13
"2007",2,1,3,3,"2007",4.62
"2007",2,1,3,4,"2007",3.2
"2007",2,1,4,0,"2007",5.94
"2007",2,1,4,1,"2007",0
"2007",2,1,4,2,"2007",4.78
"2007",2,1,4,3,"2007",0.76
"2007",2,1,4,4,"2007",0.39
"2007",2,1,5,0,"2007",2208.78
"2007",2,1,5,1,"2007",581.88
"2007",2,1,5,2,"2007",615.83
"2007",2,1,5,3,"2007",584.92
"2007",2,1,5,4,"2007",426.15
"2007",2,1,8,0,"2007",107.1
"2007",2,1,8,1,"2007",37.46
"2007",2,1,8,2,"2007",28.98
"2007",2,1,8,3,"2007",22.2
"2007",2,1,8,4,"2007",18.47
"2007",2,1,9,0,"2007",111.17
"2007",2,1,9,1,"2007",43.39
"2007",2,1,9,2,"2007",31.73
"2007",2,1,9,3,"2007",23.2
"2007",2,1,9,4,"2007",12.84
"2007",2,1,10,0,"2007",162.31
"2007",2,1,10,1,"2007",47.39
"2007",2,1,10,2,"2007",50.5
"2007",2,1,10,3,"2007",38.32
"2007",2,1,10,4,"2007",26.11
"2007",2,1,11,0,"2007",2117.2
"2007",2,1,11,1,"2007",542.52
"2007",2,1,11,2,"2007",590.64
"2007",2,1,11,3,"2007",566.85
"2007",2,1,11,4,"2007",417.19
"2007",2,1,12,0,"2007",13.32
"2007",2,1,12,1,"2007",0.7
"2007",2,1,12,2,"2007",5.13
"2007",2,1,12,3,"2007",4.62
"2007",2,1,12,4,"2007",2.87
"2007",2,1,NA,0,"2007",2404
"2007",2,1,NA,1,"2007",634
"2007",2,1,NA,2,"2007",678.01
"2007",2,1,NA,3,"2007",633.01
"2007",2,1,NA,4,"2007",459
"2007",2,2,0,0,"2007",2500
"2007",2,2,0,1,"2007",658
"2007",2,2,0,2,"2007",690
"2007",2,2,0,3,"2007",692
"2007",2,2,0,4,"2007",460
"2007",2,2,1,0,"2007",42.55
"2007",2,2,1,1,"2007",13.68
"2007",2,2,1,2,"2007",12.47
"2007",2,2,1,3,"2007",7.28
"2007",2,2,1,4,"2007",9.12
"2007",2,2,2,0,"2007",14.5
"2007",2,2,2,1,"2007",3.23
"2007",2,2,2,2,"2007",4.73
"2007",2,2,2,3,"2007",3.13
"2007",2,2,2,4,"2007",3.41
"2007",2,2,3,0,"2007",20.79
"2007",2,2,3,1,"2007",2.98
"2007",2,2,3,2,"2007",10.27
"2007",2,2,3,3,"2007",4.04
"2007",2,2,3,4,"2007",3.5
"2007",2,2,4,0,"2007",3.83
"2007",2,2,4,1,"2007",0.68
"2007",2,2,4,2,"2007",2.76
"2007",2,2,4,3,"2007",0
"2007",2,2,4,4,"2007",0.39
"2007",2,2,5,0,"2007",2318.64
"2007",2,2,5,1,"2007",601.77
"2007",2,2,5,2,"2007",629.45
"2007",2,2,5,3,"2007",656.8
"2007",2,2,5,4,"2007",430.62
"2007",2,2,8,0,"2007",99.69
"2007",2,2,8,1,"2007",35.66
"2007",2,2,8,2,"2007",30.33
"2007",2,2,8,3,"2007",20.75
"2007",2,2,8,4,"2007",12.95
"2007",2,2,9,0,"2007",135.62
"2007",2,2,9,1,"2007",44.19
"2007",2,2,9,2,"2007",39.18
"2007",2,2,9,3,"2007",36.08
"2007",2,2,9,4,"2007",16.17
"2007",2,2,10,0,"2007",138.08
"2007",2,2,10,1,"2007",48.68
"2007",2,2,10,2,"2007",42.43
"2007",2,2,10,3,"2007",23.11
"2007",2,2,10,4,"2007",23.85
"2007",2,2,11,0,"2007",2207.61
"2007",2,2,11,1,"2007",562.76
"2007",2,2,11,2,"2007",599.61
"2007",2,2,11,3,"2007",628.77
"2007",2,2,11,4,"2007",416.47
"2007",2,2,12,0,"2007",18.69
"2007",2,2,12,1,"2007",2.37
"2007",2,2,12,2,"2007",8.78
"2007",2,2,12,3,"2007",4.04
"2007",2,2,12,4,"2007",3.5
"2007",2,2,NA,0,"2007",2500.01
"2007",2,2,NA,1,"2007",657.99
"2007",2,2,NA,2,"2007",690.01
"2007",2,2,NA,3,"2007",691.99
"2007",2,2,NA,4,"2007",459.99
"2007",3,0,0,0,"2007",45936
"2007",3,0,0,1,"2007",12180
"2007",3,0,0,2,"2007",12529
"2007",3,0,0,3,"2007",12949
"2007",3,0,0,4,"2007",8278
"2007",3,0,1,0,"2007",551.94
"2007",3,0,1,1,"2007",141.21
"2007",3,0,1,2,"2007",152.07
"2007",3,0,1,3,"2007",161.08
"2007",3,0,1,4,"2007",97.57
"2007",3,0,2,0,"2007",1108.85
"2007",3,0,2,1,"2007",287.37
"2007",3,0,2,2,"2007",318.94
"2007",3,0,2,3,"2007",288.33
"2007",3,0,2,4,"2007",214.21
"2007",3,0,3,0,"2007",809.61
"2007",3,0,3,1,"2007",232.65
"2007",3,0,3,2,"2007",220.2
"2007",3,0,3,3,"2007",211.68
"2007",3,0,3,4,"2007",145.07
"2007",3,0,4,0,"2007",104.98
"2007",3,0,4,1,"2007",18.9
"2007",3,0,4,2,"2007",30.07
"2007",3,0,4,3,"2007",34.69
"2007",3,0,4,4,"2007",21.32
"2007",3,0,5,0,"2007",41452.26
"2007",3,0,5,1,"2007",10906.18
"2007",3,0,5,2,"2007",11255.66
"2007",3,0,5,3,"2007",11764.6
"2007",3,0,5,4,"2007",7525.81
"2007",3,0,8,0,"2007",1908.37
"2007",3,0,8,1,"2007",593.67
"2007",3,0,8,2,"2007",552.06
"2007",3,0,8,3,"2007",488.62
"2007",3,0,8,4,"2007",274.02
"2007",3,0,9,0,"2007",12174.63
"2007",3,0,9,1,"2007",3830.65
"2007",3,0,9,2,"2007",3352.74
"2007",3,0,9,3,"2007",3158.26
"2007",3,0,9,4,"2007",1832.98
"2007",3,0,10,0,"2007",2904.93
"2007",3,0,10,1,"2007",801.05
"2007",3,0,10,2,"2007",843.94
"2007",3,0,10,3,"2007",762.51
"2007",3,0,10,4,"2007",497.44
"2007",3,0,11,0,"2007",30256.66
"2007",3,0,11,1,"2007",7389.36
"2007",3,0,11,2,"2007",8166.22
"2007",3,0,11,3,"2007",8867.48
"2007",3,0,11,4,"2007",5833.6
"2007",3,0,12,0,"2007",599.78
"2007",3,0,12,1,"2007",158.95
"2007",3,0,12,2,"2007",166.11
"2007",3,0,12,3,"2007",160.76
"2007",3,0,12,4,"2007",113.96
"2007",3,0,NA,0,"2007",45935.99
"2007",3,0,NA,1,"2007",12179.99
"2007",3,0,NA,2,"2007",12529
"2007",3,0,NA,3,"2007",12949
"2007",3,0,NA,4,"2007",8278.02
"2007",3,1,0,0,"2007",22357
"2007",3,1,0,1,"2007",5936
"2007",3,1,0,2,"2007",6098
"2007",3,1,0,3,"2007",6282
"2007",3,1,0,4,"2007",4041
"2007",3,1,1,0,"2007",267.16
"2007",3,1,1,1,"2007",70.2
"2007",3,1,1,2,"2007",75.18
"2007",3,1,1,3,"2007",80.79
"2007",3,1,1,4,"2007",40.97
"2007",3,1,2,0,"2007",591.82
"2007",3,1,2,1,"2007",144.24
"2007",3,1,2,2,"2007",181.58
"2007",3,1,2,3,"2007",156.81
"2007",3,1,2,4,"2007",109.2
"2007",3,1,3,0,"2007",389.14
"2007",3,1,3,1,"2007",112.48
"2007",3,1,3,2,"2007",107.98
"2007",3,1,3,3,"2007",98.89
"2007",3,1,3,4,"2007",69.79
